t,T,ferrite,pearlite,bainite,martensite,austenite,Hv
76600.0,197.262,1.0,0.0,0.0,0.0,0.0,145.97130075392
76650.0,196.8405,1.0,0.0,0.0,0.0,0.0,145.97130075392
76700.0,196.419,1.0,0.0,0.0,0.0,0.0,145.97130075392
76750.0,195.9975,1.0,0.0,0.0,0.0,0.0,145.97130075392
76800.0,195.576,1.0,0.0,0.0,0.0,0.0,145.97130075392
76850.0,195.1545,1.0,0.0,0.0,0.0,0.0,145.97130075392
76900.0,194.733,1.0,0.0,0.0,0.0,0.0,145.97130075392
76950.0,194.3115,1.0,0.0,0.0,0.0,0.0,145.97130075392
77000.0,193.89,1.0,0.0,0.0,0.0,0.0,145.97130075392
77050.0,193.4685,1.0,0.0,0.0,0.0,0.0,145.97130075392
77100.0,193.047,1.0,0.0,0.0,0.0,0.0,145.97130075392
77150.0,192.6255,1.0,0.0,0.0,0.0,0.0,145.97130075392
77200.0,192.204,1.0,0.0,0.0,0.0,0.0,145.97130075392
77250.0,191.7825,1.0,0.0,0.0,0.0,0.0,145.97130075392
77300.0,191.361,1.0,0.0,0.0,0.0,0.0,145.97130075392
77350.0,190.9395,1.0,0.0,0.0,0.0,0.0,145.97130075392
77400.0,190.518,1.0,0.0,0.0,0.0,0.0,145.97130075392
77450.0,190.0965,1.0,0.0,0.0,0.0,0.0,145.97130075392
77500.0,189.675,1.0,0.0,0.0,0.0,0.0,145.97130075392
77550.0,189.2535,1.0,0.0,0.0,0.0,0.0,145.97130075392
77600.0,188.832,1.0,0.0,0.0,0.0,0.0,145.97130075392
77650.0,188.4105,1.0,0.0,0.0,0.0,0.0,145.97130075392
77700.0,187.989,1.0,0.0,0.0,0.0,0.0,145.97130075392
77750.0,187.5675,1.0,0.0,0.0,0.0,0.0,145.97130075392
77800.0,187.146,1.0,0.0,0.0,0.0,0.0,145.97130075392
77850.0,186.7245,1.0,0.0,0.0,0.0,0.0,145.97130075392
77900.0,186.303,1.0,0.0,0.0,0.0,0.0,145.97130075392
77950.0,185.8815,1.0,0.0,0.0,0.0,0.0,145.97130075392
78000.0,185.46,1.0,0.0,0.0,0.0,0.0,145.97130075392
78050.0,185.0385,1.0,0.0,0.0,0.0,0.0,145.97130075392
78100.0,184.617,1.0,0.0,0.0,0.0,0.0,145.97130075392
78150.0,184.1955,1.0,0.0,0.0,0.0,0.0,145.97130075392
78200.0,183.774,1.0,0.0,0.0,0.0,0.0,145.97130075392
78250.0,183.3525,1.0,0.0,0.0,0.0,0.0,145.97130075392
78300.0,182.931,1.0,0.0,0.0,0.0,0.0,145.97130075392
78350.0,182.5095,1.0,0.0,0.0,0.0,0.0,145.97130075392
78400.0,182.088,1.0,0.0,0.0,0.0,0.0,145.97130075392
78450.0,181.6665,1.0,0.0,0.0,0.0,0.0,145.97130075392
78500.0,181.245,1.0,0.0,0.0,0.0,0.0,145.97130075392
78550.0,180.8235,1.0,0.0,0.0,0.0,0.0,145.97130075392
78600.0,180.402,1.0,0.0,0.0,0.0,0.0,145.97130075392
78650.0,179.9805,1.0,0.0,0.0,0.0,0.0,145.97130075392
78700.0,179.559,1.0,0.0,0.0,0.0,0.0,145.97130075392
78750.0,179.1375,1.0,0.0,0.0,0.0,0.0,145.97130075392
78800.0,178.716,1.0,0.0,0.0,0.0,0.0,145.97130075392
78850.0,178.2945,1.0,0.0,0.0,0.0,0.0,145.97130075392
78900.0,177.873,1.0,0.0,0.0,0.0,0.0,145.97130075392
78950.0,177.4515,1.0,0.0,0.0,0.0,0.0,145.97130075392
79000.0,177.03,1.0,0.0,0.0,0.0,0.0,145.97130075392
79050.0,176.6085,1.0,0.0,0.0,0.0,0.0,145.97130075392
79100.0,176.187,1.0,0.0,0.0,0.0,0.0,145.97130075392
79150.0,175.7655,1.0,0.0,0.0,0.0,0.0,145.97130075392
79200.0,175.344,1.0,0.0,0.0,0.0,0.0,145.97130075392
79250.0,174.9225,1.0,0.0,0.0,0.0,0.0,145.97130075392
79300.0,174.501,1.0,0.0,0.0,0.0,0.0,145.97130075392
79350.0,174.0795,1.0,0.0,0.0,0.0,0.0,145.97130075392
79400.0,173.658,1.0,0.0,0.0,0.0,0.0,145.97130075392
79450.0,173.2365,1.0,0.0,0.0,0.0,0.0,145.97130075392
79500.0,172.815,1.0,0.0,0.0,0.0,0.0,145.97130075392
79550.0,172.3935,1.0,0.0,0.0,0.0,0.0,145.97130075392
79600.0,171.972,1.0,0.0,0.0,0.0,0.0,145.97130075392
79650.0,171.5505,1.0,0.0,0.0,0.0,0.0,145.97130075392
79700.0,171.129,1.0,0.0,0.0,0.0,0.0,145.97130075392
79750.0,170.7075,1.0,0.0,0.0,0.0,0.0,145.97130075392
79800.0,170.286,1.0,0.0,0.0,0.0,0.0,145.97130075392
79850.0,169.8645,1.0,0.0,0.0,0.0,0.0,145.97130075392
79900.0,169.443,1.0,0.0,0.0,0.0,0.0,145.97130075392
79950.0,169.0215,1.0,0.0,0.0,0.0,0.0,145.97130075392
80000.0,168.6,1.0,0.0,0.0,0.0,0.0,145.97130075392
80050.0,168.1785,1.0,0.0,0.0,0.0,0.0,145.97130075392
80100.0,167.757,1.0,0.0,0.0,0.0,0.0,145.97130075392
80150.0,167.3355,1.0,0.0,0.0,0.0,0.0,145.97130075392
80200.0,166.914,1.0,0.0,0.0,0.0,0.0,145.97130075392
80250.0,166.4925,1.0,0.0,0.0,0.0,0.0,145.97130075392
80300.0,166.071,1.0,0.0,0.0,0.0,0.0,145.97130075392
80350.0,165.6495,1.0,0.0,0.0,0.0,0.0,145.97130075392
80400.0,165.228,1.0,0.0,0.0,0.0,0.0,145.97130075392
80450.0,164.8065,1.0,0.0,0.0,0.0,0.0,145.97130075392
80500.0,164.385,1.0,0.0,0.0,0.0,0.0,145.97130075392
80550.0,163.9635,1.0,0.0,0.0,0.0,0.0,145.97130075392
80600.0,163.542,1.0,0.0,0.0,0.0,0.0,145.97130075392
80650.0,163.1205,1.0,0.0,0.0,0.0,0.0,145.97130075392
80700.0,162.699,1.0,0.0,0.0,0.0,0.0,145.97130075392
80750.0,162.2775,1.0,0.0,0.0,0.0,0.0,145.97130075392
80800.0,161.856,1.0,0.0,0.0,0.0,0.0,145.97130075392
80850.0,161.4345,1.0,0.0,0.0,0.0,0.0,145.97130075392
80900.0,161.013,1.0,0.0,0.0,0.0,0.0,145.97130075392
80950.0,160.5915,1.0,0.0,0.0,0.0,0.0,145.97130075392
81000.0,160.17,1.0,0.0,0.0,0.0,0.0,145.97130075392
81050.0,159.7485,1.0,0.0,0.0,0.0,0.0,145.97130075392
81100.0,159.327,1.0,0.0,0.0,0.0,0.0,145.97130075392
81150.0,158.9055,1.0,0.0,0.0,0.0,0.0,145.97130075392
81200.0,158.484,1.0,0.0,0.0,0.0,0.0,145.97130075392
81250.0,158.0625,1.0,0.0,0.0,0.0,0.0,145.97130075392
81300.0,157.641,1.0,0.0,0.0,0.0,0.0,145.97130075392
81350.0,157.2195,1.0,0.0,0.0,0.0,0.0,145.97130075392
81400.0,156.798,1.0,0.0,0.0,0.0,0.0,145.97130075392
81450.0,156.3765,1.0,0.0,0.0,0.0,0.0,145.97130075392
81500.0,155.955,1.0,0.0,0.0,0.0,0.0,145.97130075392
81550.0,155.5335,1.0,0.0,0.0,0.0,0.0,145.97130075392
81600.0,155.112,1.0,0.0,0.0,0.0,0.0,145.97130075392
81650.0,154.6905,1.0,0.0,0.0,0.0,0.0,145.97130075392
81700.0,154.269,1.0,0.0,0.0,0.0,0.0,145.97130075392
81750.0,153.8475,1.0,0.0,0.0,0.0,0.0,145.97130075392
81800.0,153.426,1.0,0.0,0.0,0.0,0.0,145.97130075392
81850.0,153.0045,1.0,0.0,0.0,0.0,0.0,145.97130075392
81900.0,152.583,1.0,0.0,0.0,0.0,0.0,145.97130075392
81950.0,152.1615,1.0,0.0,0.0,0.0,0.0,145.97130075392
82000.0,151.74,1.0,0.0,0.0,0.0,0.0,145.97130075392
82050.0,151.3185,1.0,0.0,0.0,0.0,0.0,145.97130075392
82100.0,150.897,1.0,0.0,0.0,0.0,0.0,145.97130075392
82150.0,150.4755,1.0,0.0,0.0,0.0,0.0,145.97130075392
82200.0,150.054,1.0,0.0,0.0,0.0,0.0,145.97130075392
82250.0,149.6325,1.0,0.0,0.0,0.0,0.0,145.97130075392
82300.0,149.211,1.0,0.0,0.0,0.0,0.0,145.97130075392
82350.0,148.7895,1.0,0.0,0.0,0.0,0.0,145.97130075392
82400.0,148.368,1.0,0.0,0.0,0.0,0.0,145.97130075392
82450.0,147.9465,1.0,0.0,0.0,0.0,0.0,145.97130075392
82500.0,147.525,1.0,0.0,0.0,0.0,0.0,145.97130075392
82550.0,147.1035,1.0,0.0,0.0,0.0,0.0,145.97130075392
82600.0,146.682,1.0,0.0,0.0,0.0,0.0,145.97130075392
82650.0,146.2605,1.0,0.0,0.0,0.0,0.0,145.97130075392
82700.0,145.839,1.0,0.0,0.0,0.0,0.0,145.97130075392
82750.0,145.4175,1.0,0.0,0.0,0.0,0.0,145.97130075392
82800.0,144.996,1.0,0.0,0.0,0.0,0.0,145.97130075392
82850.0,144.5745,1.0,0.0,0.0,0.0,0.0,145.97130075392
82900.0,144.153,1.0,0.0,0.0,0.0,0.0,145.97130075392
82950.0,143.7315,1.0,0.0,0.0,0.0,0.0,145.97130075392
83000.0,143.31,1.0,0.0,0.0,0.0,0.0,145.97130075392
83050.0,142.8885,1.0,0.0,0.0,0.0,0.0,145.97130075392
83100.0,142.467,1.0,0.0,0.0,0.0,0.0,145.97130075392
83150.0,142.0455,1.0,0.0,0.0,0.0,0.0,145.97130075392
83200.0,141.624,1.0,0.0,0.0,0.0,0.0,145.97130075392
83250.0,141.2025,1.0,0.0,0.0,0.0,0.0,145.97130075392
83300.0,140.781,1.0,0.0,0.0,0.0,0.0,145.97130075392
83350.0,140.3595,1.0,0.0,0.0,0.0,0.0,145.97130075392
83400.0,139.938,1.0,0.0,0.0,0.0,0.0,145.97130075392
83450.0,139.5165,1.0,0.0,0.0,0.0,0.0,145.97130075392
83500.0,139.095,1.0,0.0,0.0,0.0,0.0,145.97130075392
83550.0,138.6735,1.0,0.0,0.0,0.0,0.0,145.97130075392
83600.0,138.252,1.0,0.0,0.0,0.0,0.0,145.97130075392
83650.0,137.8305,1.0,0.0,0.0,0.0,0.0,145.97130075392
83700.0,137.409,1.0,0.0,0.0,0.0,0.0,145.97130075392
83750.0,136.9875,1.0,0.0,0.0,0.0,0.0,145.97130075392
83800.0,136.566,1.0,0.0,0.0,0.0,0.0,145.97130075392
83850.0,136.1445,1.0,0.0,0.0,0.0,0.0,145.97130075392
83900.0,135.723,1.0,0.0,0.0,0.0,0.0,145.97130075392
83950.0,135.3015,1.0,0.0,0.0,0.0,0.0,145.97130075392
84000.0,134.88,1.0,0.0,0.0,0.0,0.0,145.97130075392
84050.0,134.4585,1.0,0.0,0.0,0.0,0.0,145.97130075392
84100.0,134.037,1.0,0.0,0.0,0.0,0.0,145.97130075392
84150.0,133.6155,1.0,0.0,0.0,0.0,0.0,145.97130075392
84200.0,133.194,1.0,0.0,0.0,0.0,0.0,145.97130075392
84250.0,132.7725,1.0,0.0,0.0,0.0,0.0,145.97130075392
84300.0,132.351,1.0,0.0,0.0,0.0,0.0,145.97130075392
84350.0,131.9295,1.0,0.0,0.0,0.0,0.0,145.97130075392
84400.0,131.508,1.0,0.0,0.0,0.0,0.0,145.97130075392
84450.0,131.0865,1.0,0.0,0.0,0.0,0.0,145.97130075392
84500.0,130.665,1.0,0.0,0.0,0.0,0.0,145.97130075392
84550.0,130.2435,1.0,0.0,0.0,0.0,0.0,145.97130075392
84600.0,129.822,1.0,0.0,0.0,0.0,0.0,145.97130075392
84650.0,129.4005,1.0,0.0,0.0,0.0,0.0,145.97130075392
84700.0,128.979,1.0,0.0,0.0,0.0,0.0,145.97130075392
84750.0,128.5575,1.0,0.0,0.0,0.0,0.0,145.97130075392
84800.0,128.136,1.0,0.0,0.0,0.0,0.0,145.97130075392
84850.0,127.7145,1.0,0.0,0.0,0.0,0.0,145.97130075392
84900.0,127.293,1.0,0.0,0.0,0.0,0.0,145.97130075392
84950.0,126.8715,1.0,0.0,0.0,0.0,0.0,145.97130075392
85000.0,126.45,1.0,0.0,0.0,0.0,0.0,145.97130075392
85050.0,126.0285,1.0,0.0,0.0,0.0,0.0,145.97130075392
85100.0,125.607,1.0,0.0,0.0,0.0,0.0,145.97130075392
85150.0,125.1855,1.0,0.0,0.0,0.0,0.0,145.97130075392
85200.0,124.764,1.0,0.0,0.0,0.0,0.0,145.97130075392
85250.0,124.3425,1.0,0.0,0.0,0.0,0.0,145.97130075392
85300.0,123.921,1.0,0.0,0.0,0.0,0.0,145.97130075392
85350.0,123.4995,1.0,0.0,0.0,0.0,0.0,145.97130075392
85400.0,123.078,1.0,0.0,0.0,0.0,0.0,145.97130075392
85450.0,122.6565,1.0,0.0,0.0,0.0,0.0,145.97130075392
85500.0,122.235,1.0,0.0,0.0,0.0,0.0,145.97130075392
85550.0,121.8135,1.0,0.0,0.0,0.0,0.0,145.97130075392
85600.0,121.392,1.0,0.0,0.0,0.0,0.0,145.97130075392
85650.0,120.9705,1.0,0.0,0.0,0.0,0.0,145.97130075392
85700.0,120.549,1.0,0.0,0.0,0.0,0.0,145.97130075392
85750.0,120.1275,1.0,0.0,0.0,0.0,0.0,145.97130075392
85800.0,119.706,1.0,0.0,0.0,0.0,0.0,145.97130075392
85850.0,119.2845,1.0,0.0,0.0,0.0,0.0,145.97130075392
85900.0,118.863,1.0,0.0,0.0,0.0,0.0,145.97130075392
85950.0,118.4415,1.0,0.0,0.0,0.0,0.0,145.97130075392
86000.0,118.02,1.0,0.0,0.0,0.0,0.0,145.97130075392
86050.0,117.5985,1.0,0.0,0.0,0.0,0.0,145.97130075392
86100.0,117.177,1.0,0.0,0.0,0.0,0.0,145.97130075392
86150.0,116.7555,1.0,0.0,0.0,0.0,0.0,145.97130075392
86200.0,116.334,1.0,0.0,0.0,0.0,0.0,145.97130075392
86250.0,115.9125,1.0,0.0,0.0,0.0,0.0,145.97130075392
86300.0,115.491,1.0,0.0,0.0,0.0,0.0,145.97130075392
86350.0,115.0695,1.0,0.0,0.0,0.0,0.0,145.97130075392
86400.0,114.648,1.0,0.0,0.0,0.0,0.0,145.97130075392
86450.0,114.2265,1.0,0.0,0.0,0.0,0.0,145.97130075392
86500.0,113.805,1.0,0.0,0.0,0.0,0.0,145.97130075392
86550.0,113.3835,1.0,0.0,0.0,0.0,0.0,145.97130075392
86600.0,112.962,1.0,0.0,0.0,0.0,0.0,145.97130075392
86650.0,112.5405,1.0,0.0,0.0,0.0,0.0,145.97130075392
86700.0,112.119,1.0,0.0,0.0,0.0,0.0,145.97130075392
86750.0,111.6975,1.0,0.0,0.0,0.0,0.0,145.97130075392
86800.0,111.276,1.0,0.0,0.0,0.0,0.0,145.97130075392
86850.0,110.8545,1.0,0.0,0.0,0.0,0.0,145.97130075392
86900.0,110.433,1.0,0.0,0.0,0.0,0.0,145.97130075392
86950.0,110.0115,1.0,0.0,0.0,0.0,0.0,145.97130075392
87000.0,109.59,1.0,0.0,0.0,0.0,0.0,145.97130075392
87050.0,109.1685,1.0,0.0,0.0,0.0,0.0,145.97130075392
87100.0,108.747,1.0,0.0,0.0,0.0,0.0,145.97130075392
87150.0,108.3255,1.0,0.0,0.0,0.0,0.0,145.97130075392
87200.0,107.904,1.0,0.0,0.0,0.0,0.0,145.97130075392
87250.0,107.4825,1.0,0.0,0.0,0.0,0.0,145.97130075392
87300.0,107.061,1.0,0.0,0.0,0.0,0.0,145.97130075392
87350.0,106.6395,1.0,0.0,0.0,0.0,0.0,145.97130075392
87400.0,106.218,1.0,0.0,0.0,0.0,0.0,145.97130075392
87450.0,105.7965,1.0,0.0,0.0,0.0,0.0,145.97130075392
87500.0,105.375,1.0,0.0,0.0,0.0,0.0,145.97130075392
87550.0,104.9535,1.0,0.0,0.0,0.0,0.0,145.97130075392
87600.0,104.532,1.0,0.0,0.0,0.0,0.0,145.97130075392
87650.0,104.1105,1.0,0.0,0.0,0.0,0.0,145.97130075392
87700.0,103.689,1.0,0.0,0.0,0.0,0.0,145.97130075392
87750.0,103.2675,1.0,0.0,0.0,0.0,0.0,145.97130075392
87800.0,102.846,1.0,0.0,0.0,0.0,0.0,145.97130075392
87850.0,102.4245,1.0,0.0,0.0,0.0,0.0,145.97130075392
87900.0,102.003,1.0,0.0,0.0,0.0,0.0,145.97130075392
87950.0,101.5815,1.0,0.0,0.0,0.0,0.0,145.97130075392
88000.0,101.16,1.0,0.0,0.0,0.0,0.0,145.97130075392
88050.0,100.7385,1.0,0.0,0.0,0.0,0.0,145.97130075392
88100.0,100.317,1.0,0.0,0.0,0.0,0.0,145.97130075392
88150.0,99.8955,1.0,0.0,0.0,0.0,0.0,145.97130075392
88200.0,99.474,1.0,0.0,0.0,0.0,0.0,145.97130075392
88250.0,99.0525,1.0,0.0,0.0,0.0,0.0,145.97130075392
88300.0,98.631,1.0,0.0,0.0,0.0,0.0,145.97130075392
88350.0,98.2095,1.0,0.0,0.0,0.0,0.0,145.97130075392
88400.0,97.788,1.0,0.0,0.0,0.0,0.0,145.97130075392
88450.0,97.3665,1.0,0.0,0.0,0.0,0.0,145.97130075392
88500.0,96.945,1.0,0.0,0.0,0.0,0.0,145.97130075392
88550.0,96.5235,1.0,0.0,0.0,0.0,0.0,145.97130075392
88600.0,96.102,1.0,0.0,0.0,0.0,0.0,145.97130075392
88650.0,95.6805,1.0,0.0,0.0,0.0,0.0,145.97130075392
88700.0,95.259,1.0,0.0,0.0,0.0,0.0,145.97130075392
88750.0,94.8375,1.0,0.0,0.0,0.0,0.0,145.97130075392
88800.0,94.416,1.0,0.0,0.0,0.0,0.0,145.97130075392
88850.0,93.9945,1.0,0.0,0.0,0.0,0.0,145.97130075392
88900.0,93.573,1.0,0.0,0.0,0.0,0.0,145.97130075392
88950.0,93.1515,1.0,0.0,0.0,0.0,0.0,145.97130075392
89000.0,92.73,1.0,0.0,0.0,0.0,0.0,145.97130075392
89050.0,92.3085,1.0,0.0,0.0,0.0,0.0,145.97130075392
89100.0,91.887,1.0,0.0,0.0,0.0,0.0,145.97130075392
89150.0,91.4655,1.0,0.0,0.0,0.0,0.0,145.97130075392
89200.0,91.044,1.0,0.0,0.0,0.0,0.0,145.97130075392
89250.0,90.6225,1.0,0.0,0.0,0.0,0.0,145.97130075392
89300.0,90.201,1.0,0.0,0.0,0.0,0.0,145.97130075392
89350.0,89.7795,1.0,0.0,0.0,0.0,0.0,145.97130075392
89400.0,89.358,1.0,0.0,0.0,0.0,0.0,145.97130075392
89450.0,88.9365,1.0,0.0,0.0,0.0,0.0,145.97130075392
89500.0,88.515,1.0,0.0,0.0,0.0,0.0,145.97130075392
89550.0,88.0935,1.0,0.0,0.0,0.0,0.0,145.97130075392
89600.0,87.672,1.0,0.0,0.0,0.0,0.0,145.97130075392
89650.0,87.2505,1.0,0.0,0.0,0.0,0.0,145.97130075392
89700.0,86.829,1.0,0.0,0.0,0.0,0.0,145.97130075392
89750.0,86.4075,1.0,0.0,0.0,0.0,0.0,145.97130075392
89800.0,85.986,1.0,0.0,0.0,0.0,0.0,145.97130075392
89850.0,85.5645,1.0,0.0,0.0,0.0,0.0,145.97130075392
89900.0,85.143,1.0,0.0,0.0,0.0,0.0,145.97130075392
89950.0,84.7215,1.0,0.0,0.0,0.0,0.0,145.97130075392
90000.0,84.3,1.0,0.0,0.0,0.0,0.0,145.97130075392
90050.0,83.8785,1.0,0.0,0.0,0.0,0.0,145.97130075392
90100.0,83.457,1.0,0.0,0.0,0.0,0.0,145.97130075392
90150.0,83.0355,1.0,0.0,0.0,0.0,0.0,145.97130075392
90200.0,82.614,1.0,0.0,0.0,0.0,0.0,145.97130075392
90250.0,82.1925,1.0,0.0,0.0,0.0,0.0,145.97130075392
90300.0,81.771,1.0,0.0,0.0,0.0,0.0,145.97130075392
90350.0,81.3495,1.0,0.0,0.0,0.0,0.0,145.97130075392
90400.0,80.928,1.0,0.0,0.0,0.0,0.0,145.97130075392
90450.0,80.5065,1.0,0.0,0.0,0.0,0.0,145.97130075392
90500.0,80.085,1.0,0.0,0.0,0.0,0.0,145.97130075392
90550.0,79.6635,1.0,0.0,0.0,0.0,0.0,145.97130075392
90600.0,79.242,1.0,0.0,0.0,0.0,0.0,145.97130075392
90650.0,78.8205,1.0,0.0,0.0,0.0,0.0,145.97130075392
90700.0,78.399,1.0,0.0,0.0,0.0,0.0,145.97130075392
90750.0,77.9775,1.0,0.0,0.0,0.0,0.0,145.97130075392
90800.0,77.556,1.0,0.0,0.0,0.0,0.0,145.97130075392
90850.0,77.1345,1.0,0.0,0.0,0.0,0.0,145.97130075392
90900.0,76.713,1.0,0.0,0.0,0.0,0.0,145.97130075392
90950.0,76.2915,1.0,0.0,0.0,0.0,0.0,145.97130075392
91000.0,75.87,1.0,0.0,0.0,0.0,0.0,145.97130075392
91050.0,75.4485,1.0,0.0,0.0,0.0,0.0,145.97130075392
91100.0,75.027,1.0,0.0,0.0,0.0,0.0,145.97130075392
91150.0,74.6055,1.0,0.0,0.0,0.0,0.0,145.97130075392
91200.0,74.184,1.0,0.0,0.0,0.0,0.0,145.97130075392
91250.0,73.7625,1.0,0.0,0.0,0.0,0.0,145.97130075392
91300.0,73.341,1.0,0.0,0.0,0.0,0.0,145.97130075392
91350.0,72.9195,1.0,0.0,0.0,0.0,0.0,145.97130075392
91400.0,72.498,1.0,0.0,0.0,0.0,0.0,145.97130075392
91450.0,72.0765,1.0,0.0,0.0,0.0,0.0,145.97130075392
91500.0,71.655,1.0,0.0,0.0,0.0,0.0,145.97130075392
91550.0,71.2335,1.0,0.0,0.0,0.0,0.0,145.97130075392
91600.0,70.812,1.0,0.0,0.0,0.0,0.0,145.97130075392
91650.0,70.3905,1.0,0.0,0.0,0.0,0.0,145.97130075392
91700.0,69.969,1.0,0.0,0.0,0.0,0.0,145.97130075392
91750.0,69.5475,1.0,0.0,0.0,0.0,0.0,145.97130075392
91800.0,69.126,1.0,0.0,0.0,0.0,0.0,145.97130075392
91850.0,68.7045,1.0,0.0,0.0,0.0,0.0,145.97130075392
91900.0,68.283,1.0,0.0,0.0,0.0,0.0,145.97130075392
91950.0,67.8615,1.0,0.0,0.0,0.0,0.0,145.97130075392
92000.0,67.44,1.0,0.0,0.0,0.0,0.0,145.97130075392
92050.0,67.0185,1.0,0.0,0.0,0.0,0.0,145.97130075392
92100.0,66.597,1.0,0.0,0.0,0.0,0.0,145.97130075392
92150.0,66.1755,1.0,0.0,0.0,0.0,0.0,145.97130075392
92200.0,65.754,1.0,0.0,0.0,0.0,0.0,145.97130075392
92250.0,65.3325,1.0,0.0,0.0,0.0,0.0,145.97130075392
92300.0,64.911,1.0,0.0,0.0,0.0,0.0,145.97130075392
92350.0,64.4895,1.0,0.0,0.0,0.0,0.0,145.97130075392
92400.0,64.068,1.0,0.0,0.0,0.0,0.0,145.97130075392
92450.0,63.6465,1.0,0.0,0.0,0.0,0.0,145.97130075392
92500.0,63.225,1.0,0.0,0.0,0.0,0.0,145.97130075392
92550.0,62.8035,1.0,0.0,0.0,0.0,0.0,145.97130075392
92600.0,62.382,1.0,0.0,0.0,0.0,0.0,145.97130075392
92650.0,61.9605,1.0,0.0,0.0,0.0,0.0,145.97130075392
92700.0,61.539,1.0,0.0,0.0,0.0,0.0,145.97130075392
92750.0,61.1175,1.0,0.0,0.0,0.0,0.0,145.97130075392
92800.0,60.696,1.0,0.0,0.0,0.0,0.0,145.97130075392
92850.0,60.2745,1.0,0.0,0.0,0.0,0.0,145.97130075392
92900.0,59.853,1.0,0.0,0.0,0.0,0.0,145.97130075392
92950.0,59.4315,1.0,0.0,0.0,0.0,0.0,145.97130075392
93000.0,59.01,1.0,0.0,0.0,0.0,0.0,145.97130075392
93050.0,58.5885,1.0,0.0,0.0,0.0,0.0,145.97130075392
93100.0,58.167,1.0,0.0,0.0,0.0,0.0,145.97130075392
93150.0,57.7455,1.0,0.0,0.0,0.0,0.0,145.97130075392
93200.0,57.324,1.0,0.0,0.0,0.0,0.0,145.97130075392
93250.0,56.9025,1.0,0.0,0.0,0.0,0.0,145.97130075392
93300.0,56.481,1.0,0.0,0.0,0.0,0.0,145.97130075392
93350.0,56.0595,1.0,0.0,0.0,0.0,0.0,145.97130075392
93400.0,55.638,1.0,0.0,0.0,0.0,0.0,145.97130075392
93450.0,55.2165,1.0,0.0,0.0,0.0,0.0,145.97130075392
93500.0,54.795,1.0,0.0,0.0,0.0,0.0,145.97130075392
93550.0,54.3735,1.0,0.0,0.0,0.0,0.0,145.97130075392
93600.0,53.952,1.0,0.0,0.0,0.0,0.0,145.97130075392
93650.0,53.5305,1.0,0.0,0.0,0.0,0.0,145.97130075392
93700.0,53.109,1.0,0.0,0.0,0.0,0.0,145.97130075392
93750.0,52.6875,1.0,0.0,0.0,0.0,0.0,145.97130075392
93800.0,52.266,1.0,0.0,0.0,0.0,0.0,145.97130075392
93850.0,51.8445,1.0,0.0,0.0,0.0,0.0,145.97130075392
93900.0,51.423,1.0,0.0,0.0,0.0,0.0,145.97130075392
93950.0,51.0015,1.0,0.0,0.0,0.0,0.0,145.97130075392
94000.0,50.58,1.0,0.0,0.0,0.0,0.0,145.97130075392
94050.0,50.1585,1.0,0.0,0.0,0.0,0.0,145.97130075392
94100.0,49.737,1.0,0.0,0.0,0.0,0.0,145.97130075392
94150.0,49.3155,1.0,0.0,0.0,0.0,0.0,145.97130075392
94200.0,48.894,1.0,0.0,0.0,0.0,0.0,145.97130075392
94250.0,48.4725,1.0,0.0,0.0,0.0,0.0,145.97130075392
94300.0,48.051,1.0,0.0,0.0,0.0,0.0,145.97130075392
94350.0,47.6295,1.0,0.0,0.0,0.0,0.0,145.97130075392
94400.0,47.208,1.0,0.0,0.0,0.0,0.0,145.97130075392
94450.0,46.7865,1.0,0.0,0.0,0.0,0.0,145.97130075392
94500.0,46.365,1.0,0.0,0.0,0.0,0.0,145.97130075392
94550.0,45.9435,1.0,0.0,0.0,0.0,0.0,145.97130075392
94600.0,45.522,1.0,0.0,0.0,0.0,0.0,145.97130075392
94650.0,45.1005,1.0,0.0,0.0,0.0,0.0,145.97130075392
94700.0,44.679,1.0,0.0,0.0,0.0,0.0,145.97130075392
94750.0,44.2575,1.0,0.0,0.0,0.0,0.0,145.97130075392
94800.0,43.836,1.0,0.0,0.0,0.0,0.0,145.97130075392
94850.0,43.4145,1.0,0.0,0.0,0.0,0.0,145.97130075392
94900.0,42.993,1.0,0.0,0.0,0.0,0.0,145.97130075392
94950.0,42.5715,1.0,0.0,0.0,0.0,0.0,145.97130075392
95000.0,42.15,1.0,0.0,0.0,0.0,0.0,145.97130075392
95050.0,41.7285,1.0,0.0,0.0,0.0,0.0,145.97130075392
95100.0,41.307,1.0,0.0,0.0,0.0,0.0,145.97130075392
95150.0,40.8855,1.0,0.0,0.0,0.0,0.0,145.97130075392
95200.0,40.464,1.0,0.0,0.0,0.0,0.0,145.97130075392
95250.0,40.0425,1.0,0.0,0.0,0.0,0.0,145.97130075392
95300.0,39.621,1.0,0.0,0.0,0.0,0.0,145.97130075392
95350.0,39.1995,1.0,0.0,0.0,0.0,0.0,145.97130075392
95400.0,38.778,1.0,0.0,0.0,0.0,0.0,145.97130075392
95450.0,38.3565,1.0,0.0,0.0,0.0,0.0,145.97130075392
95500.0,37.935,1.0,0.0,0.0,0.0,0.0,145.97130075392
95550.0,37.5135,1.0,0.0,0.0,0.0,0.0,145.97130075392
95600.0,37.092,1.0,0.0,0.0,0.0,0.0,145.97130075392
95650.0,36.6705,1.0,0.0,0.0,0.0,0.0,145.97130075392
